stock_id,model_score,theme_seed,core_growth,tech_attack,tech_subsector,ret_3,ret_5,ret_10,ret_20,vol_20,ma5_gap,ma20_gap,ma60_gap,drawdown_20,drawdown_60,support_gap_20,rsi14,oversold_rebound,resistance_score,resistance_trap,breakdown,tech_momentum_score,distribution_risk,distribution_trap,theme_similarity,tech_regime,tech_subsector_strength,adjusted_score,rt_price,rt_pct_chg,rt_amount,rt_turnover,rt_volume_ratio,rt_breakdown,realtime_score,growth_bucket,target_growth_weight
300476,-0.03381289541721344,False,True,True,ai_hardware,0.16071428571428573,0.15864527629233516,0.0759511131955748,0.17824773413897285,0.051852746442799864,0.1104530648504591,0.13176009007649533,0.28670749699602965,0.0,0.0,0.27450980392156865,0.6457353241971774,0.0,0.9,True,False,1.0234837018578335,0.15,False,0.29136926954793124,0.5650673365916669,0.3859608777273562,-1.2449258732871482,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.82
600674,-0.9828091859817505,False,False,False,non_tech,-0.04129032258064511,-0.0026845637583893006,-0.029392553886348885,-0.018494055482166493,0.013123995863736944,-0.011968085106382928,-0.01975658827797762,-0.01656702918532566,-0.04129032258064511,-0.08553846153846163,0.004054054054053999,0.40178571428571386,1.0,0.5,False,False,-0.12680445214376657,0.45,False,0.48885842342525415,0.5650673365916669,0.0,-1.2959538898718863,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600048,0.3677143156528473,False,False,False,non_tech,-0.05853658536585365,-0.06462035541195477,-0.09953343701399699,-0.02525252525252532,0.02027399642780526,-0.03435623749166103,-0.05968331303288659,-0.059734213873927744,-0.12801204819277112,-0.16450216450216448,0.006956521739130454,0.40123456790123446,-0.35,0.5,False,False,-0.3663573039519646,0.2,False,0.40362874968353707,0.5650673365916669,0.0,-1.3012490798832193,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600482,-0.2879106402397156,False,False,False,non_tech,-0.035326086956521716,-0.027929901423877353,-0.07068062827225137,-0.06010060894890127,0.048083099125341644,-0.021013733384810513,-0.08299537623020699,-0.009868772748613443,-0.17556897352531353,-0.17556897352531353,0.0,0.29512349588347075,1.0,0.5,False,False,-0.3523603708426048,0.0,False,0.42914400693147553,0.5650673365916669,0.0,-1.3049140176320688,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
002594,-1.250484585762024,False,False,False,non_tech,-0.0031479538300104234,-0.0035661841829243684,-0.050189962007598475,-0.060429235486104335,0.013948021567700242,0.006846556584776515,-0.03840800854298583,-0.04813116418568443,-0.0912569351444423,-0.12361623616236166,0.017021732148592157,0.16643356643356624,1.0,0.25,False,False,0.02259688003792463,0.0,False,0.45958128583995717,0.5650673365916669,0.0,-1.3135031819631648,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
000938,-0.32548147439956665,False,False,False,non_tech,-0.05512542582842983,-0.043573667711598735,-0.09680284191829475,0.10864825581395361,0.04680691343175119,-0.026607963246554282,-0.04462188821042744,0.09687044992899636,-0.09946871310507674,-0.09946871310507674,0.03004726536124239,0.432686286787727,0.0,0.5,False,False,-0.31326010490383527,0.25,False,0.46457845666345576,0.5650673365916669,0.0,-1.321149719005823,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600887,-0.6800351738929749,False,False,False,non_tech,-0.03816513761467883,-0.04794769342535409,-0.05379061371841155,0.02462861610633308,0.019203252926492845,-0.027963210206200934,-0.026066923062631288,-0.007065330630954811,-0.06825453252755055,-0.06825453252755055,0.03966679888932961,0.2584269662921348,0.0,0.5,False,False,-0.3266855086195095,0.0,False,0.45263443114514307,0.5650673365916669,0.0,-1.3807821646404512,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600176,0.29908210039138794,False,False,False,non_tech,0.12079378774805874,0.15295857988165676,0.01247077162899463,0.23714285714285718,0.03954637456483291,0.08872995474101818,0.08801563481538346,0.29827873403664645,-0.008396946564885483,-0.008396946564885483,0.18810975609756103,0.5912087912087913,0.0,0.7000000000000001,False,False,1.002207033409546,0.0,False,0.3305231794560521,0.5650673365916669,0.0,-1.424210831569091,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601872,-0.7622002363204956,False,False,False,non_tech,0.10294117647058838,0.12612612612612625,-0.013157894736841987,-0.006885593220338955,0.03631932675636774,0.05325244354566898,0.057082452431289614,0.0623329776485142,-0.013157894736841987,-0.09682080924855488,0.12612612612612625,0.5955610357583232,0.0,0.0,False,False,0.11039832442477594,0.0,False,0.4036088547889196,0.5650673365916669,0.0,-1.4698538662249754,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600845,-1.1967077255249023,False,False,False,non_tech,-0.0565648224607761,-0.014661492022423346,-0.06242447956433112,0.039357367473955476,0.025797371194394205,-0.027079962530869355,-0.01968023402939441,0.0027633387517490503,-0.06242447956433112,-0.06242447956433112,0.023225434941100253,0.5121551777372851,1.0,0.5,False,False,-0.12252116421783243,0.45,False,0.5018499338881897,0.5650673365916669,0.0,-1.4762101110947192,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600050,2.133596181869507,False,False,False,non_tech,-0.09183673469387753,-0.06708595387840668,-0.015486725663716712,-0.030501089324618667,0.017689915148306548,-0.05399659863945583,-0.03323919183141414,-0.048840440312065865,-0.09183673469387753,-0.12573673870333985,0.0,0.46226415094339635,-0.35,0.5,False,False,-0.12491161794361048,1.0,True,0.38153017423886104,0.5650673365916669,0.0,-1.4895081186255001,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
605117,0.4799048900604248,False,False,False,non_tech,0.06475778628780127,0.11593714388203506,0.11163880716101238,0.16615975743559463,0.03852743100315838,0.017399151873672063,0.08612319747158029,0.22719166403083826,-0.014247855943082033,-0.014247855943082033,0.20424871641946227,0.6275540369485566,0.0,0.9,True,False,1.181623373169573,0.15,False,0.4436396316684677,0.5650673365916669,0.0,-1.502799082622433,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601669,-0.5813900232315063,False,False,False,non_tech,-0.046632124352331536,-0.043327556325823136,-0.06122448979591835,-0.06440677966101696,0.020887101081131766,-0.021970233876683263,-0.042663891779396786,-0.05509115289150069,-0.09508196721311478,-0.22253521126760556,0.0072992700729927525,0.46099290780141855,-0.35,0.5,False,False,-0.35079524543348783,0.0,False,0.4540148189393181,0.5650673365916669,0.0,-1.5075122426386462,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601728,1.6470439434051514,False,False,False,non_tech,-0.11255411255411256,-0.052388289676425316,0.01990049751243783,0.03015075376884425,0.022115218518260024,-0.06135531135531128,-0.004934875819108603,0.03159071847917259,-0.11255411255411256,-0.11255411255411256,0.051282051282051336,0.5319148936170213,0.0,0.5,False,False,-0.040004336854620126,0.8,True,0.38819753412710883,0.5650673365916669,0.0,-1.531976817223343,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
688008,-0.7405624389648438,False,True,True,semicap,0.08044674651990927,0.08009708737864069,0.15454466833866637,0.6854996527996969,0.06492609683999354,0.026252065956874206,0.20763933647681396,0.5540090912441966,-0.04642857142857143,-0.04642857142857143,0.602160216021602,0.725135975135975,0.0,0.75,True,False,0.9663870855548775,0.15,False,0.2790542413755554,0.5650673365916669,0.6237311719878458,-1.5834964483499574,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.82
002422,-1.3169517517089844,False,False,False,non_tech,0.058572300183038384,0.10544759477540623,0.0386111942532176,0.048619719822076496,0.028679548846621612,0.05708889295070976,0.05396632151803426,0.05811251173740963,0.0,-0.02027623058939627,0.11396468699839486,0.5139290862179401,0.0,0.2,False,False,0.873436173341769,0.0,False,0.44661627265334236,0.5650673365916669,0.0,-1.6014345988152692,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
300014,-1.0768429040908813,True,True,False,non_tech,-0.00953846153846155,-0.005560704355885079,-0.07454307071826878,-0.10144813376179115,0.025775385080168488,-0.010877581120944021,-0.0678299878784655,-0.04259685389315482,-0.14497824402561438,-0.14497824402561438,0.0,0.2824224061252954,-0.35,0.5,False,False,0.0012749899077203197,0.0,False,0.45937966425089616,0.5650673365916669,0.0,-1.661415227473903,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.82
688187,0.28321143984794617,False,False,False,non_tech,0.09030470914127416,0.07345454545454548,0.2036697247706422,0.13211888782358577,0.06617670184612905,0.08032936870997248,0.12881793413316742,0.1071729957805907,-0.03213114754098358,-0.03213114754098358,0.2269326683291771,0.6502994011976049,0.0,0.65,False,False,0.8703771015208555,0.15,False,0.3678217707219555,0.5650673365916669,0.0,-1.7759923815876761,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600029,1.1692246198654175,False,False,False,non_tech,0.020676691729323158,0.018761726078799237,-0.038938053097345215,-0.054006968641115004,0.01466861451893421,0.013816280806572065,-0.01155911531810332,-0.08326064323700731,-0.04063604240282699,-0.2855263157894737,0.03428571428571414,0.4899999999999997,-1.0,0.0,False,True,0.05284980295521692,0.0,False,0.47410735207629434,0.5650673365916669,0.0,-1.821307388596137,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601319,1.678038477897644,False,False,False,non_tech,-0.012802275960170627,0.004341534008683116,-0.04931506849315062,-0.04931506849315062,0.013783117929851662,-0.00601546834717861,-0.030523154292100046,-0.09942254038973133,-0.06469002695417782,-0.21136363636363634,0.014619883040935762,0.41935483870967744,-1.0,0.5,False,True,0.03819933747017075,0.0,False,0.45408184127618745,0.5650673365916669,0.0,-1.9472488988114673,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
300442,-0.2057495266199112,False,False,False,non_tech,-0.037216494845360756,-0.10106843777071904,-0.09312487861720715,0.037897310513447496,0.0465905364826104,-0.03039930231109442,-0.024841023713309995,0.023463270830365295,-0.10106843777071904,-0.10106843777071904,0.06878004119935925,0.531780055917987,0.0,0.5,False,False,-0.3468773416579535,0.2,False,0.4189316791861505,0.5650673365916669,0.0,-1.9586542531846003,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600115,1.0328984260559082,False,False,False,non_tech,0.04622871046228709,0.05911330049261074,-0.04867256637168133,-0.06113537117903924,0.02430254283157302,0.02723363592928814,-0.011721443346357057,-0.0629426506374172,-0.06521739130434777,-0.26746166950596256,0.05911330049261074,0.48031496062992135,-1.0,0.0,False,True,0.07267139974160805,0.0,False,0.4699712434082101,0.5650673365916669,0.0,-2.049423764522082,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600522,0.270770788192749,False,False,False,non_tech,-0.005836139169472569,0.05704057279236267,-0.01534015117830153,0.3610940381069453,0.05180405557662434,0.008745957272354428,0.11229704785464066,0.37346109715632464,-0.01577777777777779,-0.01577777777777779,0.31541431541431536,0.6924855491329481,0.0,1.1,True,False,0.44149805057500036,0.15,False,0.4289925841434884,0.5650673365916669,0.0,-2.138508393501043,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601766,1.7794984579086304,False,False,False,non_tech,-0.01867572156196941,-0.02857142857142842,-0.01867572156196941,-0.049342105263157875,0.011204613309066901,-0.006189821182943568,-0.02537728690666912,-0.06105320157032614,-0.04620462046204603,-0.10939907550077035,0.006968641114982702,0.30555555555555586,-1.0,0.5,False,True,0.03468405156541614,0.0,False,0.4298403367509469,0.5650673365916669,0.0,-2.1970989341109233,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600000,1.6755365133285522,False,False,False,non_tech,0.001119820828667406,-0.01106194690265492,-0.014332965821389227,-0.07929969104016474,0.00629314154117916,-0.0015635470180924626,-0.023910907304290713,-0.07934709850162186,-0.06875000000000002,-0.13872832369942203,0.006756756756756714,0.21621621621621642,-1.0,0.25,False,True,0.054936140887130364,0.0,False,0.41398386958432215,0.5650673365916669,0.0,-2.240922063075351,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
