stock_id,weight,buy_open_2026_04_27,sell_open_2026_04_30,return,weighted_return
002049,0.3501,334.25194272,351.57214368,0.051817801922273365,0.018141412452987907
688981,0.2772,113.25,113.31,0.0005298013245033313,0.00014686092715232343
688012,0.1667,330.88887072,361.92384,0.0937927262783702,0.01563524747060431
601328,0.0907,18.96497271,18.82892556,-0.0071736011477763475,-0.0006506456241033148
601658,0.1153,7.04091443,6.97282048,-0.009671179883945804,-0.0011150870406189512
