stock_id,model_score,theme_seed,core_growth,tech_attack,tech_subsector,ret_3,ret_5,ret_10,ret_20,vol_20,ma5_gap,ma20_gap,ma60_gap,drawdown_20,drawdown_60,support_gap_20,rsi14,oversold_rebound,resistance_score,resistance_trap,breakdown,tech_momentum_score,distribution_risk,distribution_trap,theme_similarity,tech_regime,tech_subsector_strength,adjusted_score,rt_price,rt_pct_chg,rt_amount,rt_turnover,rt_volume_ratio,rt_breakdown,realtime_score,growth_bucket,target_growth_weight,weight,theme_bucket
601138,0.22557203471660614,True,True,True,ai_hardware,-0.0029325513196480457,0.03217972070431096,0.05919003115264812,0.11129269488478527,0.04891102747547692,0.0005591359877578133,0.019329790662639363,0.16736193370070923,-0.08108108108108104,-0.08108108108108104,0.07936507936507939,0.5294282511210762,1.0,0.4,False,False,0.5859925575595244,0.0,False,0.6286601577906287,0.5650673365916669,0.3859608777273562,4.65809349707449,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.82,0.1678,True
603501,0.8946186304092407,False,True,True,chip_design,0.03326116906120836,0.040634291377601536,0.04916067146282959,0.1353806228373701,0.03418182466357433,0.021858029857718477,0.04225603764033206,0.02068755457843147,-0.01823281907433397,-0.1322314049586777,0.138211382113821,0.656020716443677,0.0,0.35,False,False,0.7664196834471657,0.0,False,0.6262665101718012,0.5650673365916669,0.528779346219322,5.619727680831436,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.82,0.3501,True
002049,0.9770687818527222,False,True,True,chip_design,0.02739212007504691,0.06675324675324674,0.04304761904761906,0.17527543282300767,0.0349895855066925,0.025365756229090715,0.056564941955815545,0.11289503099278554,-0.005569007263922394,-0.005569007263922394,0.15690140845070424,0.5967318354245696,0.0,0.55,False,False,1.139561297094983,0.0,False,0.5622242612556406,0.5650673365916669,0.528779346219322,5.226629236853978,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.82,0.2779,True
601668,2.311372756958008,False,False,False,non_tech,-0.022448979591836705,-0.02839756592292087,-0.024439918533604763,-0.012371134020618568,0.006762757492119754,-0.011555922410235144,-0.020249539783186526,-0.03450129337857344,-0.040080160320641274,-0.07350096711798829,0.0,0.34285714285714375,-0.35,0.5,False,False,0.04623020002180349,0.0,False,0.45028415702656016,0.5650673365916669,0.0,1.9990139638033393,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82,0.0888,False
601818,2.2740488052368164,False,False,False,non_tech,-0.006410256410256286,-0.003215434083601155,-0.006410256410256286,-0.02515723270440243,0.004796630638610193,-0.0038560411311054058,-0.0108487555839182,-0.03240909327368244,-0.02515723270440243,-0.06906906906906896,0.003236245954692563,0.42105263157894796,-0.35,0.5,False,False,0.06893509135048817,0.0,False,0.4700051872612225,0.5650673365916669,0.0,2.280628338136747,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82,0.1154,False
